asin|productId|brand|title|price|categories|feedback|imgUrl|description
RMUFL5BR0K|6591|102|Audi_Quattro|142.51|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback']|http://example.com/img.jpg|description
W37O3SLZPD|6589|102|Audi_Q7|93.68|[['category']]|['1.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
BESM8768H9|6571|102|Audi_A5|50.07|[['category']]|['5.0,feedback', '2.0,feedback', '1.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
D3P42EOB6N|6563|102|Audi_100|34.56|[['category']]|['5.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
J6E93KOX8G|6567|102|Audi_A1|49.93|[['category']]|['4.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
RQUKBECMHL|6565|102|Audi_80|73.23|[['category']]|['5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
GETJE7WPXM|9488|102|Formula_Palmer_Audi|20.15|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '4.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '3.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
HS1RSE0EYI|6574|102|Audi_A7|89.90|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '1.0,feedback', '2.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
Z2AJBVH4QG|6568|102|Audi_A2|44.29|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
GLR18MTJLQ|6586|102|Audi_Q3|45.44|[['category']]|['5.0,feedback', '5.0,feedback', '4.0,feedback', '3.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
DIYRM25LCI|6597|102|Audi_RS_4|42.85|[['category']]|['4.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '1.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback']|http://example.com/img.jpg|description
TNPEQ6L9U3|6602|102|Audi_S4|50.34|[['category']]|['3.0,feedback', '5.0,feedback', '2.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
FSYCCD4SHC|6564|102|Audi_50|58.26|[['category']]|['4.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
O0U85DWS5L|6620|102|Audi_V8|20.06|[['category']]|['4.0,feedback', '4.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
WMXC8NWQCT|6598|102|Audi_RS_6|36.20|[['category']]|['5.0,feedback', '5.0,feedback', '3.0,feedback', '2.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
WPITPMPIPC|6604|102|Audi_S6|53.10|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
TE2QN5KF4U|6596|102|Audi_RS_2_Avant|66.29|[['category']]|['5.0,feedback', '3.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
S5KIF53ZFL|6579|102|Audi_F103|51.87|[['category']]|['4.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
TH8PRVRQ9X|6585|102|Audi_Q2|156.51|[['category']]|['1.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
ZJCTN7OQQ7|12744|102|NSU_Ro_80|162.46|[['category']]|['5.0,feedback', '5.0,feedback', '3.0,feedback', '3.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '3.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
T7GMTKY630|6601|102|Audi_S1|74.62|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
ZVDC6ULNPH|6603|102|Audi_S5|74.01|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
VZ996VK97A|6577|102|Audi_Avus_quattro|45.86|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
HBHDJH5BAL|6600|102|Audi_Rosemeyer|44.06|[['category']]|['3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
WXCIXTXA78|6595|102|Audi_RSQ|64.53|[['category']]|['4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
G3VKYV4NZ0|6582|102|Audi_Nuvolari_quattro|51.63|[['category']]|['5.0,feedback', '4.0,feedback', '4.0,feedback', '4.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
INVDG4I9VO|6583|102|Audi_Pikes_Peak_quattro|59.05|[['category']]|['1.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
QOP4379KEF|6581|102|Audi_Le_Mans_quattro|40.47|[['category']]|['3.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
P376PYMEV5|6580|102|Audi_Front|53.71|[['category']]|['5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
NA84CO18YZ|6576|102|Audi_Avantissimo|28.77|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
YX71KCVP2D|6605|102|Audi_Shooting_Brake|35.97|[['category']]|['3.0,feedback', '5.0,feedback', '2.0,feedback', '3.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
MJ5BORP8PY|6584|102|Audi_Prologue|34.79|[['category']]|['5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
RIQG5DNWOW|6599|102|Audi_Roadjet|86.85|[['category']]|['5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
ZV7NM42EMD|6594|102|Audi_R8_Le_Mans_Concept|41.29|[['category']]|['4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
BFT2V3NC89|6622|102|Audi_quattro_concept|58.94|[['category']]|['5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
Z8CV01QAMI|11265|102|Lamborghini_V10|53.14|[['category']]|['2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
J4BZA20LV4|6610|102|Audi_Type_C|29.74|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '2.0,feedback', '3.0,feedback']|http://example.com/img.jpg|description
FHFKDGAB6V|6615|102|Audi_Type_M|56.87|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
K5I22YAHEV|6612|102|Audi_Type_E|60.66|[['category']]|['4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback']|http://example.com/img.jpg|description
LE9XQI82LP|6619|102|Audi_Type_T|37.86|[['category']]|['5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
V76K3GXKYN|6617|102|Audi_Type_R|32.73|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '4.0,feedback', '3.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
PPEPXBOAJZ|6616|102|Audi_Type_P|45.23|[['category']]|['5.0,feedback', '5.0,feedback', '4.0,feedback', '1.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '4.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
YKL7PO1YPS|6618|102|Audi_Type_SS|37.75|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
SMX0AUMOVL|6614|102|Audi_Type_K|43.06|[['category']]|['5.0,feedback', '4.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
OTAIVJO5QY|6611|102|Audi_Type_D|32.34|[['category']]|['4.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
LXZHO226RC|6609|102|Audi_Type_B|63.48|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback']|http://example.com/img.jpg|description
AWCP0U17ND|6608|102|Audi_Type_A|31.89|[['category']]|['5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
MTNJHXJ1LP|6613|102|Audi_Type_G|42.45|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
ZGTK58F9G0|6606|102|Audi_Sportback_concept|58.56|[['category']]|['3.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
B51IZW6E4B|14766|103|Short_Stirling|88.02|[['category']]|['5.0,feedback', '5.0,feedback', '3.0,feedback', '1.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
IUOYR6K50O|6655|103|Austin_7|35.16|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
KV6A55HM0V|12759|103|Nash_Metropolitan|35.74|[['category']]|['3.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
E1YN8X2MGZ|6666|103|Austin_Allegro|53.21|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
NBSL517ZPK|6678|103|Austin_Maxi|51.19|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback', '1.0,feedback', '5.0,feedback', '4.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
MS1UNTL08C|6684|103|Austin_Princess|62.34|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
EMTREEWW1G|6689|103|Austin_Westminster|73.49|[['category']]|['1.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
FU6RRMWEKM|6657|103|Austin_A30|64.41|[['category']]|['5.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
ZZQ46Q01GC|6668|103|Austin_Cambridge|30.46|[['category']]|['3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
NCAAV42KGL|6661|103|Austin_A40_Farina|70.21|[['category']]|['5.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '3.0,feedback', '3.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
JWTVNR6PS7|6658|103|Austin_A35|87.87|[['category']]|['4.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback', '4.0,feedback', '5.0,feedback', '1.0,feedback', '2.0,feedback', '4.0,feedback', '5.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
KKKCOEFOKT|6652|103|Austin_3-Litre|85.79|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
DYZ6PCJW5J|6686|103|Austin_Sheerline|64.82|[['category']]|['4.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '2.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '4.0,feedback', '1.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
KDFB1J9FU7|6667|103|Austin_Ambassador|43.18|[['category']]|['3.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback']|http://example.com/img.jpg|description
EQIH2H5H7V|6664|103|Austin_A70|138.98|[['category']]|['5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback', '2.0,feedback', '5.0,feedback', '1.0,feedback', '5.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
OUV6Y6ROJ5|6626|103|Austin_10|78.33|[['category']]|['4.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '4.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
DKN6TI843R|6630|103|Austin_12|43.62|[['category']]|['3.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '3.0,feedback']|http://example.com/img.jpg|description
KOZB9B969Q|6672|103|Austin_Gipsy|28.14|[['category']]|['2.0,feedback', '3.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '5.0,feedback', '2.0,feedback', '1.0,feedback', '4.0,feedback']|http://example.com/img.jpg|description
